user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
211,~014e81b5fe8e84bc5e,Daria,5.00,Russia,19,Bachelor of Education (B.Ed.),Bachelor,0,0,Translation,4
212,error,error,error,error,0,error,error,0,error,error,0
213,~01dcb84cc34f1bc1db,Delphin,15.00,Kenya,49,"Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)",Bachelor,0,5,Writing,5
214,error,error,error,error,0,error,error,0,error,error,0
215,~01565ad45b0b23e6f1,Danny,25.00,United Kingdom,2,,None,1,0,Design & Creative,0
216,~01968af5a51d94c068,Bohdan,25.00,Ukraine,6,Bachelor of Science (B.S.),Bachelor,0,1,"Web, Mobile & Software Dev",1
217,~01791c7237e584bdcb,Jun Mi,45.00,United States,11,"[u'Bachelor of Arts (B.A.)', u'Associate of Arts and Sciences (A.A.S.)']",Bachelor,0,15,Writing,5
218,error,error,error,error,0,error,error,0,error,error,0
219,~017ba2b557f5caca1c,Oksana,30.00,Ukraine,6,,None,1,0,Design & Creative,0
220,~014c81dc4175170d85,Desmond,25.00,United States,11,High school degree,High School,4,0,Design & Creative,0
221,~018f61c782f15e9f68,Tilla,10.50,Belgium,47,"[u""Bachelor's degree"", u'High school degree']",Bachelor,0,0,Customer Service,10
222,~01fb4b326724731d91,Tracy,40.00,United States,11,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,5,Data Science & Analytics,8
223,~0113a8e22207df9b2e,Leonidas,15.00,Greece,50,,None,1,1,Engineering & Architecture,7
224,~01b6c56db87a8c65ec,Braden,13.00,United States,11,Bachelor of Business Administration (B.B.A.),Bachelor,0,1,Accounting & Consulting,9
225,~0101c4c6cf54e972d4,Lisa,20.00,United Kingdom,2,"['none', 'none']",None,1,2,Translation,4
226,~01b120ea8aa58330cc,Jamila,8.00,Azerbaijan,31,"[u'Master of Business Administration (M.B.A.)', u'Master of Education (M.Ed.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,11,Translation,4
227,~01c6bc54e1656ecc36,Heidi,20.00,Cyprus,51,Bachelor of Arts (B.A.),Bachelor,0,11,Admin Support,2
228,~012073ee52c5ad7722,Laura,15.00,Brazil,40,,None,1,0,Translation,4
229,~0124e798d555151c9f,Vladlen,30.00,Ukraine,6,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,2,"Web, Mobile & Software Dev",1
230,~0184779bb4dd7480b0,Arsen,15.00,Armenia,8,"[u'Master of Philosophy (M.Phil.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,2,"Web, Mobile & Software Dev",1
231,~0186ee0b3a0a11fefb,Chris Ellis Domine,5.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,7,Design & Creative,0
232,~01a373bfcb128a3445,Alessandra,25.00,Romania,28,,None,1,4,Design & Creative,0
233,~012adc6890e7f05b71,Zahid,4.00,Bangladesh,25,"[u'Diploma', u'High School']",Associate,6,9,Engineering & Architecture,7
234,~01aea76e09513ad707,Matthew,8.00,United Kingdom,2,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,Design & Creative,0
235,~019528cd81dbca87a4,Mohamed,10.00,Egypt,10,"[u'Master of Laws (LL.M.)', u'Bachelor of Laws (LL.B.)']",Professional,5,29,Translation,4
236,~0193032d4b61512d9b,Kind,10.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
237,~01ce46443560d386ef,Gvozden,10.00,Serbia,23,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
238,~01893970cacd01846d,Paul,7.50,Romania,28,,None,1,0,Translation,4
239,~01c8d7ead6fc7276c6,Hailey,26.00,United States,11,Master of Science (M.S.),Master,2,3,Writing,5
240,~01187741c762d95608,Priyank,10.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,2,Data Science & Analytics,8
241,~017d7dcedc67211692,Shiena Rose,5.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,2,Admin Support,2
242,~012e7d76a830065e75,Quy,5.00,Vietnam,17,,None,1,2,"Web, Mobile & Software Dev",1
243,~0191ec6e3e36db6209,Mariela,40.00,Argentina,24,"[u'Graphic Designer', u'Webmaster']",None,1,15,Design & Creative,0
244,~01f85d170d64c452dc,Olga,20.00,Ukraine,6,,None,1,2,"Web, Mobile & Software Dev",1
245,~018a686cb35070fafe,Michael,125.00,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Science (B.S.)']",Master,2,4,Data Science & Analytics,8
246,~01e61d59cacb80b1be,Pragyan,30.00,Nepal,52,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
247,~012d7ac0488d1117e6,Volodymyr,10.00,Ukraine,6,Master of Fine Arts (M.F.A.),Master,2,4,Sales & Marketing,11
248,~0143d8d5e2ec63c045,Andrey,25.00,Russia,19,,None,1,12,Design & Creative,0
249,~015b8a1bd563a171cb,Cody,50.00,United States,11,"[u'Bachelor of Science (B.S.)', u'Associate of Science (A.S.)']",Bachelor,0,5,"Web, Mobile & Software Dev",1
250,~01f3ffac22c00dcfe0,Amane,20.00,United States,11,Master's degree,Master,2,0,Translation,4
251,~010a12bfe7950291c7,Jamie,21.50,United States,11,"[u'Bachelor of Education (B.Ed.)', u""Associate's degree""]",Bachelor,0,1,Admin Support,2
252,~01a21ab3407e59bc1e,Anil,40.00,India,5,"[u'Master In Business Administration', u'Articleship Of Chartered Accountancy', u'Bachelor Of Commerce (Hon ours In Accountancy)']",None,1,29,Sales & Marketing,11
253,~011cbb6612fc5feede,Jamiya,15.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,1,Design & Creative,0
254,~016a83f6d7e71f09f4,Paul Christian,12.50,Philippines,22,,None,1,6,Admin Support,2
255,~01655927c83fa6268e,Radu-Lucian,10.00,Romania,28,Bachelor of Arts (B.A.),Bachelor,0,3,Design & Creative,0
256,~011c1808593bb5361f,Zeno,25.00,Hungary,45,Error: No education,None,1,16,Engineering & Architecture,7
257,~0168183599557aaa59,Bruno,12.00,Brazil,40,"['none', 'none']",None,1,9,Design & Creative,0
258,~01b425d3765c971113,Aline,3.75,Philippines,22,Bachelor of Business Administration (B.B.A.),Bachelor,0,1,Admin Support,2
259,~0158357ca0b93d6be0,Lena,25.00,Germany,26,"[u'Bachelor of Applied Science (B.A.Sc.)', u'Bachelor of Applied Science (B.A.Sc.)']",Bachelor,0,1,Translation,4
260,~0196db128b008df2da,Alex,60.00,United States,11,Error: No education,None,1,7,Writing,5
261,~01c211bdbe28fe71b2,Farhad,25.00,Azerbaijan,31,,None,1,1,Admin Support,2
262,~013baa6f94dccbc7f8,Camelie,10.00,Canada,18,,None,1,0,Translation,4
263,~015e198119fe169dbd,Armand,20.00,South Africa,20,,None,1,8,Design & Creative,0
264,~0180830ecbcb7c1673,Illia,20.00,Ukraine,6,Bachelor of Arts (B.A.),Bachelor,0,1,Design & Creative,0
265,~014f72a115ae709215,RAJIB,15.00,Bangladesh,25,"[u'Master of Business Administration (M.B.A.)', 'none', u'Bachelor of Science (B.S.)']",None,1,4,Writing,5
266,~01ee2008f9e0e74838,Isabelle,7.00,Philippines,22,,None,1,2,Customer Service,10
267,~01040b82e388180019,Amjad,35.00,Egypt,10,,None,1,6,"Web, Mobile & Software Dev",1
268,~015bb8f65c25e689a5,Dalia,40.00,Egypt,10,Bachelor of Engineering (B.Eng.),Bachelor,0,6,"Web, Mobile & Software Dev",1
269,~0138e177dcefba66c7,Katerina,20.00,Estonia,53,,None,1,3,Design & Creative,0
270,~01e9ce5bb972dfdb1e,Martin,80.00,Macedonia,48,Bachelors,Bachelor,0,6,"Web, Mobile & Software Dev",1
271,~012ef4566630ccace5,Ahmed,6.00,Saudi Arabia,54,,None,1,0,"Web, Mobile & Software Dev",1
272,~01e9a1bdcfd17cdbb9,Marco,12.50,France,7,"[u'Doctor of Philosophy (Ph.D.)', u""Master's degree""]",Doctorate,3,11,Translation,4
273,~01d6f5472f7f01c0fb,Mawiah Avi,13.00,South Korea,55,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,6,Writing,5
274,~01123fbf00cd857b87,Anna Antonette,10.00,Philippines,22,Bachelor's degree,Bachelor,0,16,Admin Support,2
275,~010d2c41dde83d9de8,Baljit,20.00,India,5,Masters,Master,2,11,"Web, Mobile & Software Dev",1
276,~01703375e3924bd91c,James Thomas,30.00,United States,11,,None,1,0,Design & Creative,0
277,~01d3ecd6abaf728ada,Kristina,35.00,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,4,Admin Support,2
278,~014f85c3a5361630db,Yash,10.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
279,~0113c37b6153f4881f,Grace,25.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,4,Writing,5
280,~01e33fdfde407363b0,Luiz,15.00,Brazil,40,"[u'Bachelor of Engineering (B.Eng.)', 'none', u""Associate's degree""]",None,1,3,"Web, Mobile & Software Dev",1
281,~01adc7864b9811a2f7,Aman,40.00,India,5,Bachelor of Science (B.S.),Bachelor,0,3,"Web, Mobile & Software Dev",1
282,~01763ae1593701875e,Goran,120.00,Croatia,43,"['none', 'none']",None,1,13,Sales & Marketing,11
283,~01698e3137a428bf79,Ebb,38.00,Australia,29,"['none', 'none', 'none']",None,1,5,Design & Creative,0
284,~011273213b9d7913ad,Zanbur,87.00,United States,11,Error: No education,None,1,0,none,6
285,~01a10014a987e90e5c,Milica,25.00,Montenegro,16,Master of Architecture (M.Arch.),Master,2,4,Design & Creative,0
286,~0109b85f17c6764434,Diana,35.00,Argentina,24,Bachelor of Arts in English ,Bachelor,0,35,Writing,5
287,~0165dd91c591b35de2,Ryan,35.00,United States,11,"[u'Master of Public Administration (M.P.A.)', u'B.S. Business Administration', u'B.A. Political Science']",Master,2,5,Writing,5
288,~011f7eba105a6fba30,Dagmar,22.22,Germany,26,,None,1,7,Design & Creative,0
289,~0176f761d2d8a060f0,Ania,10.00,Russia,19,"[u'Bachelor of Arts (B.A.)', 'none']",None,1,4,Translation,4
290,~0172fd9a0d5d21e0e1,Iru Doramas,25.00,Spain,0,Bachelor's degree,Bachelor,0,1,Translation,4
291,~01bd05d65684d5de76,Evan James,6.50,Philippines,22,,None,1,1,Design & Creative,0
292,~01edca88e546d60aeb,Jinel,15.00,United States,11,"[u'Master of Arts (M.A.)', 'none']",None,1,0,Design & Creative,0
293,~01ed80f0d09337b010,Jessie,16.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,10,Design & Creative,0
294,~01fc726d71aa70291c,Ivan,22.22,Macedonia,48,Bachelor's degree ,Bachelor,0,4,"Web, Mobile & Software Dev",1
295,~019fc4e2399da7beda,Karen,30.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,7,Admin Support,2
296,~010eecb446e3102ea6,Frank,7.00,Thailand,33,Bachelor of Engineering (B.Eng.),Bachelor,0,5,Translation,4
297,~01b399de74d06236c5,DAlizza,75.00,United States,11,"[u'Master of Science (M.S.)', u'Bachelor of Arts (B.A.)']",Master,2,9,Accounting & Consulting,9
298,~0155dc5c4a90e3674e,Dominic,29.00,United Kingdom,2,Bachelor of Science (B.S.),Bachelor,0,0,Design & Creative,0
299,~01ec30449299e8bda1,Emmanouela,5.00,Greece,50,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,Translation,4
300,~016c845f157dfce332,Alexia,15.00,France,7,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,0,Translation,4
301,~01212fef3236a3705d,Andrew,50.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
302,~01fa842e4490f2a744,Nikola,8.00,Serbia,23,"[u'Bachelor of Engineering (B.Eng.)', 'none']",None,1,0,"Web, Mobile & Software Dev",1
303,~01be025bf19bca3166,Adrian,15.00,Italy,1,Error: No education,None,1,1,Translation,4
304,~0173eba635bd28f17c,Art,25.00,Ukraine,6,"['none', 'none']",None,1,7,"Web, Mobile & Software Dev",1
305,~01bc2211bacce1650f,Ana,15.00,Montenegro,16,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Design & Creative,0
306,~0165066504aece25b5,Sajjad,3.00,Pakistan,12,Bachelor of Arts (B.A.),Bachelor,0,9,Design & Creative,0
307,~01df843a7995277e0d,Charlie,20.00,Panama,56,High school degree,High School,4,0,"Web, Mobile & Software Dev",1
308,~0101ff3b6f9878a3b4,CONALL,15.00,Ireland,57,"['none', 'none', 'none']",None,1,2,Engineering & Architecture,7
309,~01f662a6b2153683d0,Jose,18.00,Colombia,41,Error: No education,None,1,0,IT & Networking,3
310,~010a5afcce759b79b5,Lakshman,13.00,Mauritius,58,Diploma,Associate,6,8,Engineering & Architecture,7
311,~016b6fdee76cdea2df,Angela,15.00,Philippines,22,,None,1,8,Design & Creative,0
312,~016ed3567953e9c8b2,Sangya,3.33,Nepal,52,"[u""Bachelor's degree"", u'High school']",Bachelor,0,5,Sales & Marketing,11
313,~01f698c7b95fe8a5f0,Elman,20.00,Turkmenistan,59,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,8,Design & Creative,0
314,~012a84db9bdc2f280c,Ashley,55.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,3,Design & Creative,0
315,~012f87b0747965df93,Sindy,15.00,Taiwan,60,"['none', u'Bachelor of Arts (B.A.)']",None,1,0,Writing,5
316,~01175104cea529e066,Nazeer,20.00,Pakistan,12,,None,1,8,Design & Creative,0
317,~013868e0b4e52c3a37,Scott,100.00,United States,11,Error: No education,None,1,0,Writing,5
318,~011fea11569e3fc820,Timo,32.00,Finland,61,,None,1,7,"Web, Mobile & Software Dev",1
319,~01f404c288683bcf5f,Ilya,20.00,Ukraine,6,Bachelor of Arts (B.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
320,~01cb9e62cdfca263dd,Ihor,30.00,Ukraine,6,Master of Arts (M.A.),Master,2,9,Design & Creative,0
321,~019e27b72194326a41,Dmitry,9.00,Ukraine,6,Bachelor of Education (B.Ed.),Bachelor,0,4,Engineering & Architecture,7
322,~01a06f060fda2057d8,Alexander,30.00,Russia,19,High school degree,High School,4,0,"Web, Mobile & Software Dev",1
323,~019267a4a41afcad8a,Marc,17.00,United Kingdom,2,Master of Arts (M.A.),Master,2,19,Design & Creative,0
324,~01f05e5efd61fdd9fc,Ryan,40.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,4,"Web, Mobile & Software Dev",1
325,~01fc0458d1c2ba8bc1,Vanessa,20.00,Mexico,39,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,5,Writing,5
326,~01e3ed59916670c646,Marko,8.75,Macedonia,48,,None,1,4,Writing,5
327,~01a8ca70cbf4d8346b,Mark,20.00,Venezuela,27,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,3,Writing,5
328,~0109c5a44a79afc0c0,Cynthia,49.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,4,Accounting & Consulting,9
329,~01148f7f1356479ea3,Melissa,150.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,0,Design & Creative,0
330,~01379e0767bb190e9f,April,8.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,5,Accounting & Consulting,9
331,~0176acd3b3a4d831cc,Abigail,7.00,Philippines,22,,None,1,1,Admin Support,2
332,~01e8a1639b92b4d02f,Sandra,8.00,Serbia,23,"['none', 'none']",None,1,1,Data Science & Analytics,8
333,~01ab4f6eef09cd8e22,Kamal,30.00,France,7,"['none', 'none', u'Master of Computer Applications (M.C.A.)']",None,1,22,"Web, Mobile & Software Dev",1
334,~0108c8960c954cc58b,edward,25.00,Philippines,22,,None,1,3,Design & Creative,0
335,~010fb00ec66e89d347,Oliver,27.00,Czech Republic,62,,None,1,6,Sales & Marketing,11
336,~01ff43b7d01abbfe32,Paul,50.00,United Kingdom,2,"[u'Bachelor of Arts (B.A.)', u'Diploma']",Bachelor,0,8,Design & Creative,0
337,~01c7842d9c0a560281,Trifon,30.00,Greece,50,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,33,"Web, Mobile & Software Dev",1
338,~015bee28231070bc52,Anne,35.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,33,Writing,5
339,~01e4d1e39f1f19ea7b,Ed,25.00,United States,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Business Administration (B.B.A.)']",Master,2,0,"Web, Mobile & Software Dev",1
340,~012f4014a4236ee0d2,Lachlan,50.00,Australia,29,"['none', 'none']",None,1,2,Design & Creative,0
341,error,error,error,error,0,error,error,0,error,error,0
342,~01efc1a6011a3b2d90,Carlos,25.00,Costa Rica,63,"[u'Bachelor of Business Administration (B.B.A.)', u""Bachelor's degree""]",Bachelor,0,10,IT & Networking,3
343,~013228b9c369564f1a,Dmitriy,15.00,Ukraine,6,,None,1,2,Design & Creative,0
344,~01ab531be824426709,Melvin,15.00,Philippines,22,,None,1,7,Sales & Marketing,11
345,~01bf6f4cb00ddf99e8,Maan,5.00,Philippines,22,,None,1,8,Admin Support,2
346,~01af5ccc6b7a7b23e7,Catherine,40.00,United States,11,"['none', 'none']",None,1,1,Engineering & Architecture,7
347,~019f919bb837d1367a,Yurii,12.00,Ukraine,6,Master of Arts (M.A.),Master,2,15,Translation,4
348,~01986a1bea9cdaed5c,Erin,12.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Translation,4
349,~01baa9da8242d94fda,Maryna,15.00,Ukraine,6,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)']",Master,2,1,Design & Creative,0
350,~01e09a06887c0e7b6b,S,25.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
351,~01d9f7c34ba0943cff,Frida,25.00,Sweden,64,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)', u'Associate of Science (A.S.)', u'Associate of Science (A.S.)']",Master,2,7,Sales & Marketing,11
352,~0130e8b84c150f1229,Dmitriy,13.00,Ukraine,6,,None,1,1,Design & Creative,0
353,~011513e0defa069d24,Neeraj,60.00,India,5,Master of Business Administration (M.B.A.),Master,2,18,Writing,5
354,~010b0b0cce9b220ee5,Paul,50.00,United Kingdom,2,,None,1,30,"Web, Mobile & Software Dev",1
355,~013fde5314e8c2c83c,Roman,14.40,Russia,19,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
356,~01ec5637fb7f4b2e39,Ioana-Alexandra,3.00,Romania,28,,None,1,0,Design & Creative,0
357,~01925329c27deed7d1,Alexie,85.00,United States,11,"[u'Bachelor of Arts (B.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Bachelor,0,3,Writing,5
358,~01d0eacc61f874a5d7,Rodrigo,40.00,Uruguay,65,"[u'Bachelor of Arts (B.A.)', 'none']",None,1,9,Design & Creative,0
359,~01b91ccda2f6f69c17,Marina,20.00,Greece,50,Diploma,Associate,6,2,Accounting & Consulting,9
360,~015e57ce7d216fb2eb,Alex,75.00,United Kingdom,2,Bachelor's degree,Bachelor,0,4,Data Science & Analytics,8
361,~0166c91c3eac283bdf,Ashley,18.00,Japan,42,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,8,Writing,5
362,~01e2bac4d4f414aff9,Dawn,25.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,16,Writing,5
363,~01a7622423462ac48f,Arend,100.00,Netherlands,21,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,6,"Web, Mobile & Software Dev",1
364,~0196a5b4094d2a6c0d,Debora Emmanuela,25.00,Haiti,66,Bachelor of Engineering (B.Eng.),Bachelor,0,4,IT & Networking,3
365,~01b84918cea3bd8ce6,Mary,3.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
366,~01b0b7416c275956a6,Leonie,200.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
367,~0102850c6463260db1,Mostafa,55.00,Egypt,10,,None,1,0,Translation,4
368,~01850ad232214d9287,Bhavesh,10.00,India,5,Master of Science (M.S.),Master,2,0,"Web, Mobile & Software Dev",1
369,~013fdb97d88d5d134f,Kelly,30.00,United States,11,,None,1,0,"Web, Mobile & Software Dev",1
370,~01d9df06d9ecf89838,Remi,10.00,Belgium,47,,None,1,0,Translation,4
371,~013a9a6fa258a1eb79,Anca,25.00,Romania,28,Bachelor of Arts (B.A.),Bachelor,0,2,Design & Creative,0
372,~01d36d8bf8fef290d6,Michael,10.00,Russia,19,,None,1,0,Design & Creative,0
373,~011aef5db75acd4828,Josh,18.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,0,Design & Creative,0
374,~01309b178490fefbb9,Ivan,33.00,Ukraine,6,Master of Computer Applications (M.C.A.),Master,2,4,"Web, Mobile & Software Dev",1
375,~015e410ad3e3469cc2,Hassanna,15.00,Morocco,67,Bachelor of Laws (LL.B.),Professional,5,0,Translation,4
376,~0173d9dbb816f7d90c,Vergillee May,3.00,Philippines,22,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Admin Support,2
377,~013766459f186f084c,Vince,14.00,Belgium,47,,None,1,0,Design & Creative,0
378,~01364d50bcb0b3a6a1,Oleksa,15.00,Ukraine,6,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,2,"Web, Mobile & Software Dev",1
379,~017e8b6e67a84cb038,Oksana,10.00,Ukraine,6,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,0,Design & Creative,0
380,~01db4aaa29292ce649,Nikola,3.00,Macedonia,48,,None,1,1,Admin Support,2
381,~01f10a17e40f64ba96,Egor,3.00,Russia,19,Bachelor of Laws (LL.B.),Professional,5,0,Translation,4
382,~01daa3a28681a5570a,Adam,15.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,10,Writing,5
383,~014ab7e1317bf505ad,Nikolay,64.00,Russia,19,Master of Computer Applications (M.C.A.),Master,2,7,"Web, Mobile & Software Dev",1
384,~01ad9c371a4b501a19,Kemah,85.00,United States,11,"[u'Doctor of Education (Ed.D.)', u'Master of Education (M.Ed.)', u'Bachelor of Business Administration (B.B.A.)']",Doctorate,3,8,Design & Creative,0
385,~012d2e17395f9eed43,Marwa,3.00,Egypt,10,,None,1,0,Translation,4
386,~015f56038604c26d22,Roman,15.00,Ukraine,6,Doctor of Philosophy (Ph.D.),Doctorate,3,6,Design & Creative,0
387,~01d423ccf65364aeca,Bimal,20.00,India,5,Master of Business Administration (M.B.A.),Master,2,5,Design & Creative,0
388,~0153efee1a3abb906f,James,125.00,United States,11,,None,1,7,IT & Networking,3
389,~012b851637fe8f263a,Prahlad,13.00,India,5,Masters,Master,2,7,Sales & Marketing,11
390,~01197e6849a0e4677c,Svitlana,18.00,Estonia,53,,None,1,2,Design & Creative,0
391,~0129d3750cbc858073,Marisa,15.00,Portugal,68,Chemistry,None,1,7,Writing,5
392,~01befe126905f40c90,Sadia,18.75,Bangladesh,25,Bachelors,Bachelor,0,8,Engineering & Architecture,7
393,~01cc57620a5c06909f,Jennifer,50.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,3,Translation,4
394,~018a5a37b417a62286,Emily,25.00,United States,11,"[u'Ph.D. Entomology', u'Master of Agriculture- Agricultural Education', u'Bachelor of Science (B.S.)']",None,1,5,Writing,5
395,~0156a5dc4d3334628f,Sheena,25.00,Philippines,22,Bachelor's degree,Bachelor,0,3,"Web, Mobile & Software Dev",1
396,~0152d2f4075d21e2d7,Giulia,12.00,Italy,1,"[u'Master of Arts (M.A.)', u'Bachelor of Education (B.Ed.)']",Master,2,0,Translation,4
