user_count,hr_tenure
11187,None
11188,None
11189,None
11190,None
11191,None
11192,None
11193,None
11194,None
11195,None
11196,None
11197,None
11198,None
11199,None
11200,None
11201,None
11202,None
11203,None
11204,None
11205,None
11206,None
11207,None
11208,None
11209,None
11210,None
11211,None
11212,None
11213,None
11214,None
11215,None
11216,None
11217,None
11218,None
11219,None
11220,None
11221,None
11222,None
11223,None
11224,None
11225,None
11226,None
11227,None
11228,None
11229,None
11230,None
11231,None
11232,None
11233,None
11234,None
11235,None
11236,None
11237,None
11238,None
11239,None
11240,None
11241,None
11242,None
11243,None
11244,None
11245,None
11246,None
11247,None
11248,None
11249,None
11250,None
11251,None
11252,None
11253,None
11254,None
11255,None
11256,None
11257,None
11258,None
11259,None
11260,None
11261,None
11262,None
11263,None
11264,None
11265,None
11266,None
11267,None
11268,None
11269,None
11270,None
11271,None
11272,None
11273,None
11274,None
11275,None
11276,None
11277,None
11278,None
11279,None
11280,None
11281,None
11282,None
11283,None
11284,None
11285,None
11286,None
11287,None
11288,None
11289,None
11290,None
11291,None
11292,None
11293,None
11294,None
11295,None
11296,None
11297,None
11298,None
11299,None
11300,None
11301,None
11302,None
11303,None
11304,None
11305,None
11306,None
11307,None
11308,None
11309,None
11310,None
11311,None
11312,None
11313,None
11314,None
11315,None
11316,None
11317,None
11318,None
11319,None
11320,None
11321,None
11322,None
11323,None
11324,None
11325,None
11326,None
11327,None
11328,None
11329,None
11330,None
11331,None
11332,None
11333,None
11334,None
11335,None
11336,None
11337,None
11338,None
11339,None
11340,None
11341,None
11342,None
11343,None
11344,None
11345,None
11346,None
11347,None
11348,None
11349,None
11350,None
11351,None
11352,None
11353,None
11354,None
11355,None
11356,None
11357,None
11358,None
11359,None
11360,None
11361,None
11362,None
11363,None
11364,None
11365,None
11366,None
11367,None
11368,None
11369,None
11370,None
11371,None
11372,None
11373,None
11374,None
11375,None
11376,None
11377,None
11378,None
11379,None
11380,None
11381,None
11382,None
11383,None
11384,None
11385,None
11386,None
11387,None
11388,None
11389,None
11390,None
11391,None
11392,None
11393,None
11394,None
11395,None
11396,None
11397,None
11398,None
11399,None
11400,None
11401,None
11402,None
11403,None
11404,None
11405,None
11406,None
11407,None
11408,None
11409,None
11410,None
11411,None
11412,None
11413,None
11414,None
11415,None
11416,None
11417,None
11418,None
11419,None
11420,None
11421,None
11422,None
11423,None
11424,None
11425,None
11426,None
11427,None
11428,None
11429,None
11430,None
11431,None
11432,None
11433,None
11434,None
11435,None
11436,None
11437,None
11438,None
11439,None
11440,None
11441,None
11442,None
11443,None
11444,None
11445,None
11446,None
11447,None
11448,None
11449,None
11450,None
11451,None
11452,None
11453,None
11454,None
11455,None
11456,None
11457,None
11458,None
11459,None
11460,None
11461,None
11462,None
11463,None
11464,None
11465,None
11466,None
11467,None
11468,None
11469,None
11470,None
11471,None
11472,None
11473,None
11474,None
11475,None
11476,None
11477,None
11478,None
11479,None
11480,None
11481,None
11482,None
11483,None
11484,None
11485,None
11486,None
11487,None
11488,None
11489,None
11490,None
11491,None
11492,None
11493,None
11494,None
11495,None
11496,None
11497,None
11498,None
11499,None
11500,None
11501,None
11502,None
11503,None
11504,None
11505,None
11506,None
11507,None
11508,None
11509,None
11510,None
11511,None
11512,None
11513,None
11514,None
11515,None
11516,None
11517,None
11518,None
11519,None
11520,None
11521,None
11522,None
11523,None
11524,None
11525,None
11526,None
11527,None
11528,None
11529,None
11530,None
11531,None
11532,None
11533,None
11534,None
11535,None
11536,None
11537,None
11538,None
11539,None
11540,None
11541,None
11542,None
11543,None
11544,None
11545,None
11546,None
11547,None
11548,None
11549,None
11550,None
11551,None
11552,None
11553,None
11554,None
11555,None
11556,None
11557,None
11558,None
11559,None
11560,None
11561,None
11562,None
11563,None
11564,None
11565,None
11566,None
11567,None
11568,None
11569,None
11570,None
11571,None
11572,None
11573,None
11574,None
11575,None
11576,None
11577,None
11578,None
11579,None
11580,None
11581,None
11582,None
11583,None
11584,None
11585,None
11586,None
11587,None
11588,None
11589,None
11590,None
11591,None
11592,None
11593,None
11594,None
11595,None
11596,None
11597,None
11598,None
11599,None
11600,None
11601,None
11602,None
11603,None
11604,None
11605,None
11606,None
11607,None
11608,None
11609,None
11610,None
11611,None
11612,None
11613,None
11614,None
11615,None
11616,None
11617,None
11618,None
11619,None
11620,None
11621,None
11622,None
11623,None
11624,None
11625,None
11626,None
11627,None
11628,None
11629,None
11630,None
11631,None
11632,None
11633,None
11634,None
11635,None
11636,None
11637,None
11638,None
11639,None
11640,None
11641,None
11642,None
11643,None
11644,None
11645,None
11646,None
11647,None
11648,None
11649,None
11650,"[193, 6, 0, [16.0], 16.0, 16.0]"
11651,"[0, 0, 0, [7.81], 7.81, 7.81]"
11652,None
11653,"[0, 0, 0, [50.0], 50.0, 50.0]"
11654,None
11655,None
11656,None
11657,None
11658,None
11659,None
11660,None
11661,"[0, 0, 0, [14.0], 14.0, 14.0]"
11662,"[473, 15, 1, [6.67, 6.67], 6.67, 6.67]"
11663,None
11664,"[0, 0, 0, [10.0], 10.0, 10.0]"
11665,None
11666,None
11667,None
11668,None
11669,"[0, 0, 0, [25.0], 25.0, 25.0]"
11670,None
11671,None
11672,None
11673,None
11674,None
11675,None
11676,None
11677,None
11678,None
11679,None
11680,None
11681,None
11682,None
11683,"[0, 0, 0, [37.5], 37.5, 37.5]"
11684,None
11685,None
11686,None
11687,None
11688,None
11689,None
11690,None
11691,None
11692,None
11693,None
11694,None
11695,None
11696,None
11697,None
11698,None
11699,None
11700,None
11701,None
11702,None
11703,None
11704,None
11705,None
11706,None
11707,None
11708,None
11709,None
11710,None
11711,None
11712,None
11713,None
11714,None
11715,None
11716,None
11717,None
11718,None
11719,None
11720,None
11721,None
11722,None
11723,None
11724,None
11725,None
11726,None
11727,None
11728,None
11729,None
11730,None
11731,None
11732,None
11733,None
11734,None
11735,None
11736,None
11737,None
11738,None
11739,None
11740,None
11741,None
11742,None
11743,None
11744,None
11745,None
11746,None
11747,None
11748,None
11749,None
11750,None
11751,None
11752,None
11753,None
11754,None
11755,None
11756,None
11757,None
11758,None
11759,None
11760,None
11761,None
11762,None
11763,None
11764,None
11765,None
11766,None
11767,None
11768,None
11769,None
11770,None
11771,None
11772,None
11773,None
11774,None
11775,None
11776,None
11777,None
11778,"[0, 0, 0, [6.0], 6.0, 6.0]"
11779,None
11780,None
11781,"[422, 14, 1, [12.5], 12.5, 12.5]"
11782,"[665, 22, 1, [7.0], 7.0, 7.0]"
11783,None
11784,None
11785,None
11786,None
11787,None
11788,None
11789,None
11790,None
11791,None
11792,None
11793,None
11794,None
11795,None
11796,None
11797,None
11798,None
11799,None
11800,None
11801,None
11802,None
11803,None
11804,None
11805,None
11806,None
11807,None
11808,None
11809,None
11810,None
11811,None
11812,None
11813,None
11814,None
11815,None
11816,None
11817,None
11818,None
11819,None
11820,None
11821,None
11822,None
11823,None
11824,None
11825,None
11826,None
11827,None
11828,None
11829,None
11830,None
11831,None
11832,None
11833,None
11834,None
11835,None
11836,None
11837,None
11838,None
11839,"[0, 0, 0, [60.0], 60.0, 60.0]"
11840,None
11841,None
11842,"[0, 0, 0, [30.0], 30.0, 30.0]"
11843,None
11844,None
11845,None
11846,None
11847,None
11848,None
11849,None
11850,None
11851,None
11852,"[0, 0, 0, [225.0], 225.0, 225.0]"
11853,None
11854,None
11855,None
11856,None
11857,None
11858,None
11859,None
11860,None
11861,None
11862,None
11863,None
11864,None
11865,None
11866,None
11867,None
11868,None
11869,None
11870,None
11871,None
11872,None
11873,None
11874,None
11875,None
11876,None
11877,None
11878,None
11879,None
11880,None
11881,None
11882,None
11883,None
11884,None
11885,None
11886,None
11887,None
11888,None
11889,None
11890,None
11891,"[16, 0, 0, [20.0], 20.0, 20.0]"
11892,None
11893,None
11894,None
11895,None
11896,None
11897,None
11898,None
11899,None
11900,None
11901,None
11902,None
11903,None
11904,None
11905,None
11906,None
11907,None
11908,None
11909,None
11910,None
11911,None
11912,None
11913,"[103, 3, 0, [60.0], 60.0, 60.0]"
11914,None
11915,None
11916,"[0, 0, 0, [25.0], 25.0, 25.0]"
11917,None
11918,"[0, 0, 0, [112.5], 112.5, 112.5]"
11919,None
11920,None
11921,None
11922,None
11923,"[0, 0, 0, [60.0], 60.0, 60.0]"
11924,None
11925,None
11926,None
11927,None
11928,None
11929,None
11930,None
11931,None
11932,None
11933,None
11934,None
11935,None
11936,None
11937,None
11938,None
11939,None
11940,None
11941,"[0, 0, 0, [25.0, 25.0], 25.0, 25.0]"
11942,None
11943,None
11944,None
11945,None
11946,None
11947,None
11948,None
11949,"[0, 0, 0, [80.0], 80.0, 80.0]"
11950,None
11951,None
11952,None
11953,None
11954,None
11955,None
11956,None
11957,None
11958,None
11959,None
11960,None
11961,None
11962,None
11963,None
11964,None
11965,None
11966,None
11967,None
11968,None
11969,"[0, 0, 0, [50.0], 50.0, 50.0]"
11970,"[636, 21, 1, [20.0], 20.0, 20.0]"
11971,None
11972,None
11973,None
11974,None
11975,None
11976,None
11977,None
11978,None
11979,None
11980,None
11981,None
11982,None
11983,None
11984,None
11985,None
11986,None
11987,None
11988,None
11989,None
11990,"[0, 0, 0, [32.0], 32.0, 32.0]"
11991,None
11992,None
11993,None
11994,None
11995,None
11996,None
11997,None
11998,None
11999,None
12000,"[0, 0, 0, [40.0], 40.0, 40.0]"
12001,None
12002,None
12003,None
12004,None
12005,None
12006,None
12007,None
12008,None
12009,None
12010,None
12011,None
12012,None
12013,None
12014,None
12015,None
12016,None
12017,None
12018,None
12019,None
12020,None
12021,None
12022,None
12023,None
12024,None
12025,None
12026,None
12027,None
12028,None
12029,None
12030,None
12031,None
12032,None
12033,None
12034,None
12035,None
12036,None
12037,None
12038,None
12039,None
12040,None
12041,None
12042,None
12043,None
12044,None
12045,None
12046,None
12047,"[0, 0, 0, [20.0], 20.0, 20.0]"
12048,None
12049,None
12050,None
12051,None
12052,None
12053,None
12054,None
12055,None
12056,None
12057,None
12058,None
12059,None
12060,None
12061,None
12062,None
12063,None
12064,None
12065,None
12066,None
12067,None
12068,None
12069,None
12070,None
12071,None
12072,None
12073,None
12074,None
12075,None
12076,None
12077,None
12078,None
12079,None
12080,None
12081,"[0, 0, 0, [15.0], 15.0, 15.0]"
12082,None
12083,None
12084,None
12085,None
12086,None
12087,None
12088,None
12089,None
12090,None
12091,None
12092,None
12093,None
12094,None
12095,None
12096,None
12097,None
12098,None
12099,None
12100,None
12101,None
12102,None
12103,None
12104,None
12105,None
12106,None
12107,None
12108,None
12109,None
12110,None
12111,None
12112,None
12113,None
12114,None
12115,"[0, 0, 0, [3.0], 3.0, 3.0]"
12116,None
12117,None
12118,None
12119,None
12120,None
12121,None
12122,None
12123,None
12124,None
12125,None
12126,"[0, 0, 0, [28.0], 28.0, 28.0]"
12127,None
12128,None
12129,None
12130,None
12131,None
12132,"[0, 0, 0, [100.0], 100.0, 100.0]"
12133,None
12134,None
12135,None
12136,None
12137,None
12138,"[0, 0, 0, [35.0], 35.0, 35.0]"
12139,None
12140,None
12141,None
12142,None
12143,None
12144,None
12145,None
12146,None
12147,None
12148,"[0, 0, 0, [18.0], 18.0, 18.0]"
12149,"[0, 0, 0, [30.0], 30.0, 30.0]"
12150,None
12151,None
12152,None
12153,None
12154,None
12155,None
12156,None
12157,None
12158,None
12159,None
12160,None
12161,None
12162,None
12163,None
12164,None
12165,None
12166,None
12167,None
12168,None
12169,None
12170,None
12171,None
12172,None
12173,None
12174,None
12175,None
12176,None
12177,None
12178,None
12179,None
12180,None
12181,None
12182,None
12183,None
12184,None
12185,None
12186,None
12187,None
12188,None
12189,None
12190,None
12191,None
12192,None
12193,None
12194,None
12195,None
12196,None
12197,None
12198,None
12199,None
12200,None
12201,"[0, 0, 0, [50.0], 50.0, 50.0]"
12202,None
12203,None
12204,None
12205,None
12206,None
12207,None
12208,None
12209,None
12210,"[0, 0, 0, [5.0], 5.0, 5.0]"
12211,None
12212,None
12213,None
12214,None
12215,None
12216,None
12217,None
12218,None
12219,None
12220,None
12221,None
12222,"[0, 0, 0, [50.0], 50.0, 50.0]"
12223,None
12224,None
12225,None
12226,None
12227,None
12228,None
12229,None
12230,None
12231,None
12232,None
12233,None
12234,None
12235,None
12236,None
12237,None
12238,None
12239,"[0, 0, 0, [12.5], 12.5, 12.5]"
12240,None
12241,"[62, 2, 0, [50.0], 50.0, 50.0]"
12242,None
12243,None
12244,None
12245,None
12246,None
12247,None
12248,None
12249,None
12250,None
12251,None
12252,None
12253,None
12254,None
12255,None
12256,"[0, 0, 0, [75.0], 75.0, 75.0]"
12257,None
12258,None
12259,None
12260,None
12261,None
12262,None
12263,None
12264,None
12265,None
12266,None
12267,None
12268,None
12269,None
12270,None
12271,None
12272,None
12273,None
12274,None
12275,None
12276,None
12277,None
12278,None
12279,None
12280,None
12281,None
12282,None
12283,None
12284,None
12285,None
12286,None
12287,None
12288,None
12289,None
12290,None
12291,None
12292,None
12293,None
12294,None
12295,None
12296,None
12297,None
12298,None
12299,None
12300,None
12301,None
12302,None
12303,None
12304,None
12305,None
12306,None
12307,None
12308,None
12309,None
12310,"[0, 0, 0, [35.0], 35.0, 35.0]"
12311,None
12312,None
12313,None
12314,None
12315,None
12316,None
12317,None
12318,None
12319,None
12320,None
12321,None
12322,None
12323,None
12324,None
12325,None
12326,None
12327,None
12328,None
12329,None
12330,"[0, 0, 0, [12.0], 12.0, 12.0]"
12331,None
12332,None
12333,None
12334,None
12335,None
12336,None
12337,None
12338,None
12339,None
12340,None
12341,None
12342,None
12343,None
12344,None
12345,None
12346,None
12347,None
12348,None
12349,None
12350,None
12351,None
12352,None
12353,None
12354,None
12355,None
12356,None
12357,None
12358,None
12359,None
12360,None
12361,None
12362,None
12363,None
12364,None
12365,None
12366,None
12367,None
12368,None
12369,None
12370,None
12371,None
12372,None
12373,None
12374,None
12375,None
12376,None
12377,None
12378,None
12379,None
12380,None
12381,None
12382,None
12383,None
12384,None
12385,None
12386,None
12387,None
12388,None
12389,None
12390,None
12391,None
12392,None
12393,"[0, 0, 0, [35.0], 35.0, 35.0]"
12394,None
12395,None
12396,None
12397,None
12398,None
12399,"[0, 0, 0, [32.0], 32.0, 32.0]"
12400,None
12401,None
12402,None
12403,None
12404,None
12405,None
12406,None
12407,None
12408,None
12409,None
12410,None
12411,None
12412,None
12413,None
12414,None
12415,None
12416,None
12417,None
12418,None
12419,None
12420,None
12421,None
12422,None
12423,None
12424,None
12425,None
12426,None
12427,None
12428,None
12429,None
12430,None
12431,None
12432,None
12433,None
12434,None
12435,None
12436,None
12437,None
12438,None
12439,None
12440,None
12441,None
12442,None
12443,None
12444,None
12445,None
12446,None
12447,None
12448,None
12449,None
12450,None
12451,None
12452,None
12453,None
12454,None
12455,None
12456,"[0, 0, 0, [95.0], 95.0, 95.0]"
12457,"[0, 0, 0, [22.0], 22.0, 22.0]"
12458,None
12459,None
12460,None
12461,None
12462,None
12463,None
12464,None
12465,None
12466,None
12467,None
12468,None
12469,None
12470,None
12471,None
12472,None
